album_release_date,album_release_year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,disc_number,duration_ms,explicit,is_local,track_name,track_number,album_name,key_name,mode_name,key_mode
2021-11-06,2005,0.6925,0.994,19,-70.5734,0,0.13956,0.386015,0.532572,7.303019,9897,false,false,Rapid Runway,14,Sunset Dreams,B,melodic minor,B minor
2021-08-07,2005,0.6546,0.147,20,-42.7734,1,0.77783,0.083182,0.64536,4.736482,9346,true,false,Rapid Runway,6,Moonlit Melodies,B,harmonic minor,B minor
2022-05-15,2018,0.0962,0.35,19,-33.5117,1,0.32804,0.133476,0.948646,8.065731,7914,false,true,Swift Circuit,14,Crystal Waters,B,melodic minor,Bm
2023-10-31,2005,0.2258,0.626,10,-37.509,0,0.28137,0.329336,0.422425,0.884975,469,false,true,Fast Track,12,Neon Nights,C,melodic minor,Bmin
2022-01-03,2019,0.6584,0.406,5,-13.0479,0,0.90344,0.120625,0.803501,4.641609,136,true,true,Rapid Runway,12,Neon Nights,B,aeolian minor,B minor
2021-02-27,2010,0.0094,0.357,16,-16.993,0,0.40981,0.6773,0.849281,8.683538,4666,true,false,Speedy Lane,9,Wildfire Echoes,B,phrygian minor,B# major
2023-08-29,2013,0.2991,0.913,5,-4.5568,0,0.65513,0.069515,0.082916,0.480852,8642,true,false,Swift Circuit,5,Electric Pulse,A,pentatonic major,Bb minor
2021-04-18,2015,0.3405,0.156,11,-15.0316,0,0.42082,0.362904,0.8984,1.160738,8327,false,true,Swift Circuit,3,Moonlit Melodies,C,aeolian minor,Bb minor
2022-09-28,2015,0.8911,0.975,2,-82.8968,0,0.15568,0.391539,0.77654,4.670765,2909,false,false,Quick Path,9,Electric Pulse,D,phrygian minor,Bm
2021-08-18,2014,0.3926,0.927,8,-9.7499,1,0.56929,0.76749,0.738507,2.420989,7695,false,true,Swift Circuit,11,Sunset Dreams,D,harmonic minor,B# major
2021-11-15,2011,0.3974,0.217,12,-22.0835,1,0.22373,0.729604,0.540422,8.618369,7951,true,true,Rapid Runway,2,Golden Horizon,B,aeolian minor,B minor
2023-06-06,2015,0.6612,0.324,14,-94.965,0,0.61115,0.773583,0.827326,4.007286,7711,false,false,Speedy Lane,18,Crystal Waters,B,phrygian minor,Bm
2021-07-11,2013,0.2702,0.281,12,-24.6417,0,0.78759,0.363497,0.147967,8.523145,7846,false,true,Swift Circuit,15,Moonlit Melodies,B,harmonic minor,B major
2023-08-09,2002,0.7989,0.477,17,-85.4947,1,0.14694,0.519821,0.563032,4.257056,8157,false,false,Rapid Runway,17,Sunset Dreams,A,pentatonic major,B major
2022-11-24,2011,0.3637,0.435,1,-48.8303,0,0.20959,0.5478,0.444507,4.050063,4970,true,true,Quick Path,9,Crystal Waters,C,pentatonic major,Bm
2021-04-24,2018,0.2059,0.785,3,-46.1344,0,0.61609,0.908755,0.835614,2.903117,5115,false,false,Fast Track,9,Midnight Serenade,C,locrian minor,Bm
2023-07-29,2005,0.2823,0.564,15,-83.164,0,0.20687,0.265863,0.24742,9.445624,2195,true,false,Speedy Lane,7,Wildfire Echoes,B,dorian minor,Bmin
2021-01-17,2012,0.7465,0.597,14,-30.1134,0,0.47732,0.20291,0.117198,5.145754,3215,false,false,Swift Circuit,17,Starlight Symphony,D,pentatonic major,Bmaj7
2024-02-27,2020,0.6215,0.426,14,-94.6744,0,0.42019,0.561187,0.83378,6.360764,2495,false,true,Quick Path,18,Starlight Symphony,A,locrian minor,B# minor
2022-10-19,0,0.3453,0.123,9,-47.5619,0,0.72133,0.425349,0.518728,5.746924,3330,true,false,Quick Path,1,Velvet Twilight,B,pentatonic major,Bmaj
2023-06-06,2015,0.7384,0.085,7,-56.3692,1,0.31549,0.548768,0.669892,8.250827,6707,false,true,Rapid Runway,17,Golden Horizon,D,harmonic minor,B# minor
2022-06-25,2012,0.1582,0.102,11,-64.5241,0,0.96149,0.550598,0.386628,4.192898,1201,true,true,Speedy Lane,5,Midnight Serenade,C,pentatonic major,Bm
2022-11-29,2009,0.5087,0.019,6,-9.8464,0,0.80186,0.926374,0.838683,5.12938,3370,false,true,Speedy Lane,18,Golden Horizon,D,ionian major,Bmaj7
2021-05-27,2004,0.2761,0.488,13,-42.1533,0,0.16759,0.100013,0.345162,8.776936,4644,false,false,Swift Circuit,5,Electric Pulse,D,phrygian minor,B# major
2022-03-08,2014,0.6181,0.621,4,-35.5798,1,0.32985,0.079477,0.45865,5.357356,767,true,false,Fast Track,6,Sunset Dreams,D,harmonic minor,B major
2023-07-02,2014,0.914,0.609,10,-78.1298,1,0.08305,0.007477,0.003703,6.536489,5667,true,true,Swift Circuit,2,Starlight Symphony,A,phrygian minor,B minor
2023-08-18,2004,0.4953,0.812,20,-5.8143,1,0.69566,0.993493,0.274872,6.859366,6833,true,false,Speedy Lane,14,Velvet Twilight,D,aeolian minor,Bmaj7
2022-04-22,2016,0.0615,0.278,14,-66.5048,1,0.31568,0.370407,0.046498,1.884074,250,true,false,Fast Track,11,Moonlit Melodies,D,dorian minor,B major
2023-01-19,2014,0.8523,0.701,18,-62.2963,0,0.78307,0.764012,0.275781,1.637139,5943,false,false,Quick Path,1,Crystal Waters,B,lydian major,Bb major
2023-04-30,2018,0.2356,0.329,6,-62.7977,0,0.52657,0.683247,0.894709,2.17973,5346,false,false,Fast Track,17,Moonlit Melodies,D,melodic minor,B major
2024-02-10,2012,0.9606,0.268,9,-72.6073,1,0.08278,0.922767,0.853747,2.752799,660,false,false,Swift Circuit,4,Velvet Twilight,D,melodic minor,Bb major
2023-07-02,2015,0.571,0.078,1,-42.276,1,0.15366,0.682232,0.83647,5.579174,5879,true,false,Quick Path,10,Electric Pulse,B,lydian major,Bmin
2021-03-13,2015,0.4023,0.996,3,-20.8182,0,0.1857,0.729842,0.36749,3.658151,5402,true,true,Rapid Runway,9,Moonlit Melodies,D,lydian major,Bmin
2023-02-28,2008,0.4255,0.039,19,-15.0827,1,0.02746,0.261121,0.425465,3.755834,8282,true,false,Quick Path,2,Wildfire Echoes,C,dorian minor,B# major
2022-10-26,1999,0.8647,0.067,5,-20.2862,1,0.2329,0.750711,0.512308,3.310869,2295,false,true,Swift Circuit,6,Golden Horizon,A,mixolydian major,Bb minor
2021-10-09,2018,0.9744,0.186,3,-91.8133,0,0.39776,0.615366,0.692982,9.407078,9847,false,false,Quick Path,1,Velvet Twilight,C,aeolian minor,Bmaj
2022-11-20,2014,0.1696,0.338,7,-76.8007,1,0.31956,0.823846,0.911171,0.088522,1823,true,false,Rapid Runway,4,Moonlit Melodies,B,phrygian minor,Bmaj
2023-10-24,2010,0.3327,0.452,5,-75.1454,1,0.3625,0.928662,0.446912,8.605216,7800,true,false,Swift Circuit,7,Neon Nights,B,pentatonic major,B# minor
2022-09-04,2015,0.6838,0.961,6,-74.6589,0,0.05076,0.796934,0.33302,3.587278,4745,true,false,Rapid Runway,3,Velvet Twilight,D,harmonic minor,Bmaj
2023-04-16,2013,0.9451,0.993,18,-48.0773,0,0.60574,0.767344,0.51764,7.058469,7214,true,true,Fast Track,9,Wildfire Echoes,B,locrian minor,Bmaj
2024-02-03,2016,0.1167,0.573,10,-95.575,1,0.64655,0.440953,0.294144,9.491193,5104,false,true,Quick Path,11,Velvet Twilight,A,pentatonic major,Bmin
2023-11-18,2005,0.5072,0.752,8,-2.5384,1,0.06061,0.407571,0.088684,1.092449,8111,false,false,Rapid Runway,3,Neon Nights,C,ionian major,Bmin
2022-06-02,2016,0.8346,0.276,1,-56.4166,1,0.60895,0.944257,0.644732,3.583067,7486,true,false,Quick Path,5,Starlight Symphony,B,harmonic minor,Bmin
2021-03-01,2014,0.7371,0.512,6,-79.3519,1,0.76603,0.663875,0.243001,7.90601,5997,true,false,Quick Path,1,Wildfire Echoes,B,pentatonic major,B# minor
2023-08-09,2008,0.7675,0.008,6,-47.3242,0,0.61444,0.852777,0.028309,4.742295,7649,false,false,Quick Path,3,Moonlit Melodies,D,lydian major,Bmaj
2024-01-08,2006,0.8286,0.162,1,-52.3861,0,0.56072,0.877315,0.873671,7.733137,9184,false,true,Rapid Runway,15,Golden Horizon,A,aeolian minor,Bmin
2023-10-04,1997,0.03,0.143,6,-41.1244,1,0.92931,0.883688,0.44034,7.832983,786,true,false,Speedy Lane,7,Velvet Twilight,A,pentatonic major,B major
2023-08-25,2003,0.4804,0.233,1,-66.2714,1,0.33789,0.239164,0.120634,5.880639,8771,false,false,Fast Track,10,Electric Pulse,D,phrygian minor,Bb major
2022-05-08,2008,0.8625,0.044,1,-65.0483,0,0.63756,0.716997,0.860758,7.901343,2377,true,false,Swift Circuit,14,Midnight Serenade,A,pentatonic major,Bmaj
2022-07-27,2014,0.3193,0.191,8,-35.8246,0,0.53892,0.575924,0.360945,0.289106,7933,false,true,Fast Track,20,Crystal Waters,B,harmonic minor,Bb minor
2022-02-22,2006,0.0959,0.224,3,-23.4015,1,0.96337,0.05949,0.15362,1.617476,4051,true,true,Speedy Lane,4,Crystal Waters,C,melodic minor,Bb major
2020-12-10,2016,0.2498,0.674,8,-24.4006,0,0.5222,0.802668,0.837893,6.57245,8981,true,true,Rapid Runway,6,Moonlit Melodies,D,ionian major,B# major
2022-06-30,2017,0.9569,0.546,6,-16.5647,1,0.24088,0.91292,0.564832,6.96245,6084,false,true,Swift Circuit,17,Crystal Waters,D,harmonic minor,B# major
2023-10-07,0,0.1618,0.226,15,-99.1873,0,0.45346,0.372312,0.349824,7.014003,8295,false,false,Speedy Lane,9,Golden Horizon,C,lydian major,Bmaj
2022-05-09,2012,0.3023,0.347,6,-28.8707,1,0.32676,0.213637,0.540295,5.657513,7788,false,false,Quick Path,15,Neon Nights,B,lydian major,Bb minor
2021-07-16,2011,0.6404,0.008,17,-83.8729,1,0.24391,0.202499,0.713066,6.003548,6556,false,true,Quick Path,4,Electric Pulse,C,lydian major,B# major
2022-03-08,0,0.432,0.033,12,-19.5917,1,0.94354,0.862418,0.34307,5.784163,8073,false,false,Quick Path,6,Midnight Serenade,C,melodic minor,B# major
2024-03-25,2011,0.4265,0.706,20,-93.2227,0,0.95383,0.056906,0.233418,5.062805,4361,false,true,Swift Circuit,11,Velvet Twilight,D,melodic minor,Bmaj
2024-04-02,2016,0.3707,0.882,8,-16.1391,0,0.32865,0.318034,0.269656,0.074682,3526,false,false,Rapid Runway,4,Sunset Dreams,C,aeolian minor,B major
2021-11-04,2004,0.2355,0.825,6,-48.3131,0,0.68937,0.452528,0.974212,7.63807,1346,true,false,Fast Track,20,Midnight Serenade,A,melodic minor,Bb major
2024-02-13,2006,0.9871,0.567,9,-34.6413,0,0.54365,0.21995,0.06688,5.618068,6516,false,false,Swift Circuit,11,Golden Horizon,C,locrian minor,B# major
2021-07-01,2012,0.8197,0.048,2,-72.3249,1,0.16406,0.06849,0.457264,3.007817,9128,false,false,Quick Path,20,Neon Nights,B,pentatonic major,Bmin
2022-09-01,2020,0.7104,0.529,13,-10.5552,1,0.7536,0.970452,0.881782,8.401802,464,true,false,Fast Track,16,Velvet Twilight,C,harmonic minor,B# major
2022-11-14,2010,0.8589,0.878,4,-32.8327,0,0.17291,0.692596,0.142814,8.971272,2178,false,false,Rapid Runway,14,Starlight Symphony,B,dorian minor,Bmaj
2021-06-20,2017,0.7731,0.829,12,-75.9642,0,0.53875,0.935693,0.33749,2.415139,956,true,false,Quick Path,10,Golden Horizon,C,dorian minor,B major
2022-05-23,2014,0.32,0.081,7,-44.2198,1,0.62932,0.614943,0.514638,9.097944,6217,false,true,Fast Track,14,Midnight Serenade,C,phrygian minor,B major
2024-02-07,2011,0.4373,0.995,11,-48.2576,1,0.59204,0.995834,0.585717,9.537523,4264,false,false,Speedy Lane,4,Neon Nights,D,ionian major,Bmaj
2023-09-04,2014,0.9816,0.869,4,-64.5772,1,0.96882,0.17524,0.247547,1.572255,3438,false,false,Fast Track,10,Midnight Serenade,D,phrygian minor,B major
2021-03-03,2013,0.8382,0.536,4,-70.0722,1,0.91238,0.09186,0.821354,3.890666,6868,false,false,Quick Path,18,Starlight Symphony,C,mixolydian major,B major
2022-02-27,2008,0.5787,0.749,15,-33.679,0,0.43639,0.803284,0.591655,9.807359,4832,false,false,Fast Track,11,Midnight Serenade,D,pentatonic major,Bb major
2022-05-25,2006,0.8449,0.557,8,-21.9596,1,0.1628,0.217534,0.426067,5.662952,2775,true,false,Speedy Lane,3,Sunset Dreams,C,harmonic minor,B# minor
2021-09-04,2013,0.6975,0.356,5,-36.2449,0,0.33141,0.23463,0.135362,2.513106,6780,false,false,Quick Path,7,Golden Horizon,B,ionian major,B minor
2024-04-07,2020,0.4735,0.377,7,-4.1206,0,0.26471,0.260202,0.806435,5.72702,3847,true,true,Speedy Lane,9,Midnight Serenade,B,mixolydian major,B# minor
2021-04-23,2003,0.6485,0.106,14,-83.9416,1,0.26358,0.947573,0.860252,2.602776,3254,true,true,Swift Circuit,9,Neon Nights,C,phrygian minor,Bmaj
2022-05-14,2014,0.7298,0.545,6,-58.5205,1,0.69316,0.417383,0.365456,4.730733,3054,true,true,Quick Path,3,Wildfire Echoes,B,ionian major,B# minor
2021-02-01,2010,0.9559,0.743,20,-88.2436,1,0.81201,0.318763,0.831154,9.531496,9415,true,false,Speedy Lane,9,Golden Horizon,D,dorian minor,B# minor
2022-04-04,2005,0.9957,0.063,12,-90.2322,0,0.71737,0.214964,0.379248,6.047515,9780,true,true,Swift Circuit,12,Sunset Dreams,C,aeolian minor,Bm
2023-06-22,2004,0.3751,0.203,14,-2.9566,0,0.57451,0.944921,0.802389,4.454521,8302,true,false,Quick Path,15,Velvet Twilight,A,ionian major,Bmin
2023-08-27,2013,0.0804,0.335,9,-8.8178,1,0.68932,0.229796,0.510162,6.187445,6461,true,false,Fast Track,8,Electric Pulse,D,locrian minor,B major
2021-05-29,2014,0.7559,0.571,9,-72.3125,0,0.00644,0.313485,0.507688,5.299134,2932,false,false,Fast Track,3,Wildfire Echoes,C,pentatonic major,B# minor
2020-12-06,2003,0.6687,0.586,9,-57.06,0,0.21458,0.402513,0.939659,2.591203,4429,false,true,Quick Path,13,Wildfire Echoes,B,dorian minor,Bmaj7
2022-09-16,1997,0.8456,0.861,19,-1.0212,1,0.48361,0.016877,0.200824,1.696668,6909,true,true,Swift Circuit,2,Starlight Symphony,D,harmonic minor,Bb minor
2023-11-07,2011,0.0003,0.998,16,-19.5273,0,0.39379,0.758432,0.26144,9.612314,6864,false,false,Speedy Lane,6,Golden Horizon,A,mixolydian major,B major
2021-10-26,2011,0.48,0.293,7,-78.8471,1,0.94889,0.154963,0.908765,8.159639,5072,true,false,Quick Path,2,Moonlit Melodies,D,harmonic minor,Bb minor
2021-04-28,2011,0.1978,0.591,3,-42.1668,1,0.39706,0.508183,0.036909,5.083995,9909,false,true,Speedy Lane,16,Moonlit Melodies,D,harmonic minor,Bb minor
2022-07-27,2013,0.0233,0.152,5,-17.5745,1,0.84915,0.326546,0.932638,6.799783,6278,false,true,Swift Circuit,7,Sunset Dreams,B,ionian major,B minor
2023-10-17,2012,0.7203,0.21,9,-88.7198,1,0.50846,0.991473,0.783737,4.12227,2722,true,false,Rapid Runway,11,Crystal Waters,A,pentatonic major,B# major
2021-09-05,2010,0.2453,0.908,17,-68.0936,1,0.20693,0.316535,0.354306,4.98376,9409,false,true,Quick Path,2,Golden Horizon,B,mixolydian major,Bb major
2021-03-10,2014,0.615,0.007,19,-2.1798,1,0.8269,0.77906,0.239345,5.019809,6857,false,false,Speedy Lane,12,Crystal Waters,D,ionian major,Bmin
2022-08-08,2014,0.4318,0.153,11,-26.7258,0,0.3042,0.042638,0.35342,2.425708,3806,false,true,Swift Circuit,13,Moonlit Melodies,D,harmonic minor,B# minor
2023-06-29,2013,0.1971,0.259,10,-34.1484,1,0.68223,0.08357,0.879225,7.79156,5465,false,false,Swift Circuit,1,Crystal Waters,A,melodic minor,Bmin
2022-12-08,2011,0.1491,0.679,17,-85.6802,0,0.86361,0.475414,0.137131,7.840969,354,true,false,Swift Circuit,16,Moonlit Melodies,C,melodic minor,Bmaj
2021-11-03,2020,0.432,0.515,18,-72.719,0,0.00561,0.765021,0.191085,1.146818,2264,true,false,Speedy Lane,4,Crystal Waters,A,mixolydian major,Bmaj7
2022-04-18,2009,0.6442,0.705,18,-20.0,0,0.68882,0.798415,0.101541,1.466122,6351,true,false,Speedy Lane,2,Wildfire Echoes,A,ionian major,Bmin
2023-04-15,2009,0.7731,0.163,17,-68.5012,0,0.87237,0.437692,0.813279,2.860211,5772,true,true,Fast Track,9,Neon Nights,B,ionian major,B# minor
2023-11-26,2011,0.8317,0.111,13,-72.9411,1,0.3084,0.263094,0.028409,7.591322,6584,false,false,Swift Circuit,15,Crystal Waters,B,melodic minor,Bmin
2021-03-06,2020,0.2502,0.938,2,-88.9398,0,0.99722,0.947033,0.82588,2.813566,3257,true,true,Fast Track,4,Crystal Waters,A,locrian minor,B# minor
2024-03-20,2018,0.5451,0.904,7,-22.1218,1,0.13309,0.146399,0.132555,3.441241,3074,false,false,Speedy Lane,2,Electric Pulse,C,aeolian minor,B major
2022-08-14,2016,0.287,0.571,3,-47.1832,1,0.89538,0.343252,0.444269,2.195956,1127,false,true,Fast Track,3,Crystal Waters,D,phrygian minor,Bb major
2023-02-15,2016,0.5313,0.014,9,-74.6501,0,0.67218,0.603256,0.893658,1.65046,225,false,true,Swift Circuit,11,Golden Horizon,D,harmonic minor,B# major
2024-01-04,2012,0.9388,0.266,8,-62.1348,0,0.47449,0.232014,0.835744,8.064299,8268,true,false,Rapid Runway,8,Crystal Waters,C,harmonic minor,Bmin
2023-08-22,2015,0.0259,0.044,17,-93.668,1,0.77522,0.821681,0.302162,3.816715,3721,false,false,Quick Path,2,Moonlit Melodies,D,ionian major,B major
2021-10-16,2020,0.3543,0.947,4,-53.2544,1,0.72083,0.010501,0.844463,8.272281,7358,false,false,Speedy Lane,10,Golden Horizon,B,mixolydian major,Bmin
2021-01-30,2013,0.0901,0.424,7,-9.467,1,0.14245,0.200881,0.474897,2.382688,5842,false,false,Quick Path,7,Wildfire Echoes,D,aeolian minor,B# major
2022-01-02,2010,0.6808,0.144,2,-64.8291,0,0.45873,0.507887,0.038357,5.202676,9610,false,true,Swift Circuit,19,Golden Horizon,C,locrian minor,B# major
2023-08-01,2019,0.5323,0.434,3,-80.688,0,0.81861,0.35067,0.511483,9.69164,552,false,true,Swift Circuit,7,Moonlit Melodies,C,harmonic minor,Bmaj
2022-02-27,2002,0.9764,0.696,4,-92.214,0,0.52053,0.657385,0.500815,0.576368,4955,true,true,Swift Circuit,11,Midnight Serenade,B,pentatonic major,B# major
2021-07-01,2018,0.7615,0.294,15,-31.5372,1,0.52007,0.932826,0.107496,4.832014,9592,false,false,Speedy Lane,5,Crystal Waters,B,dorian minor,B# minor
2023-09-08,2003,0.7053,0.523,8,-5.7535,0,0.82382,0.329677,0.133918,2.791103,767,false,false,Rapid Runway,17,Electric Pulse,C,ionian major,B minor
2022-01-23,2011,0.695,0.238,8,-83.8338,0,0.55985,0.929186,0.091252,2.907498,6750,false,true,Rapid Runway,17,Starlight Symphony,A,ionian major,Bb major
2022-11-25,2020,0.908,0.051,15,-55.8084,1,0.4439,0.299412,0.448408,7.740157,5917,true,true,Rapid Runway,9,Neon Nights,A,mixolydian major,B# minor
2023-01-26,2004,0.0308,0.845,10,-51.0333,1,0.42042,0.449272,0.658111,5.239745,680,true,false,Rapid Runway,7,Crystal Waters,B,phrygian minor,Bmaj
2021-01-28,2020,0.7015,0.812,15,-14.2609,0,0.54165,0.389059,0.537771,4.459364,9253,false,false,Rapid Runway,13,Velvet Twilight,C,phrygian minor,B# major
2021-03-18,2004,0.6545,0.413,2,-84.9573,0,0.8013,0.360895,0.862248,1.692275,269,false,true,Quick Path,20,Golden Horizon,D,mixolydian major,Bmin
2024-02-28,2013,0.4376,0.908,10,-62.8793,0,0.13475,0.420508,0.967591,2.074135,6280,false,false,Fast Track,5,Electric Pulse,A,mixolydian major,B# minor
2021-11-17,2013,0.4102,0.782,5,-9.3507,1,0.0367,0.66766,0.182938,4.734678,2522,false,true,Fast Track,13,Sunset Dreams,B,lydian major,B# major
2021-03-02,2014,0.6915,0.313,4,-12.1609,1,0.70437,0.74538,0.459147,0.564522,9002,true,true,Rapid Runway,19,Starlight Symphony,C,harmonic minor,Bb minor
2022-08-04,2009,0.3436,0.556,13,-7.0566,1,0.31284,0.870506,0.711657,5.960548,1801,true,false,Rapid Runway,2,Neon Nights,B,phrygian minor,Bb major
2023-02-11,2007,0.717,0.873,16,-6.6083,0,0.33566,0.958185,0.306345,6.712351,7325,true,true,Quick Path,2,Velvet Twilight,D,ionian major,Bb major
2021-02-16,2014,0.8869,0.049,7,-12.2457,0,0.11262,0.902693,0.129912,7.986274,7845,true,true,Swift Circuit,18,Midnight Serenade,C,phrygian minor,B minor
2022-11-11,2017,0.9849,0.919,15,-99.3871,0,0.42691,0.318071,0.786696,4.393206,2216,true,true,Rapid Runway,7,Moonlit Melodies,A,melodic minor,Bmin
2022-12-21,2017,0.5843,0.601,18,-85.5458,0,0.94559,0.89356,0.261675,2.224378,9385,false,false,Speedy Lane,4,Midnight Serenade,A,pentatonic major,B# minor
2023-04-30,2006,0.5736,0.938,12,-87.8037,1,0.63127,0.77076,0.263597,7.177759,699,false,false,Speedy Lane,14,Midnight Serenade,B,ionian major,B minor
2023-08-16,2012,0.8911,0.968,13,-70.0366,0,0.91172,0.000396,0.366918,6.724383,4792,true,false,Swift Circuit,13,Velvet Twilight,D,pentatonic major,B major
2023-03-01,2012,0.669,0.359,14,-1.8715,0,0.2793,0.394222,0.797142,2.629889,9728,true,true,Quick Path,8,Starlight Symphony,D,pentatonic major,Bb major
2023-01-15,2014,0.7178,0.814,5,-59.5364,1,0.85493,0.379466,0.500256,7.820156,6968,true,false,Swift Circuit,15,Neon Nights,D,ionian major,B major
2024-02-15,2015,0.1743,0.913,3,-87.2886,0,0.50784,0.369016,0.763639,5.306205,8155,false,false,Speedy Lane,17,Velvet Twilight,D,locrian minor,Bmaj
2022-03-15,2014,0.2329,0.505,4,-62.3619,0,0.39846,0.498557,0.124936,2.851668,74,false,true,Quick Path,12,Moonlit Melodies,A,dorian minor,Bmaj7
2021-07-25,2010,0.9348,0.93,5,-63.7598,0,0.79858,0.407098,0.768654,4.37473,5362,true,true,Rapid Runway,19,Sunset Dreams,B,locrian minor,Bb major
2021-10-17,2012,0.9125,0.809,17,-79.7621,0,0.76182,0.823627,0.447906,5.96324,9269,true,true,Speedy Lane,6,Moonlit Melodies,A,melodic minor,Bmin
2021-01-15,2015,0.523,0.393,1,-74.4008,0,0.92171,0.117991,0.456398,4.02651,1738,false,false,Speedy Lane,20,Midnight Serenade,D,harmonic minor,B major
2023-01-28,2018,0.391,0.434,20,-41.1908,1,0.10387,0.273268,0.233725,2.546197,2969,true,true,Quick Path,9,Sunset Dreams,C,lydian major,Bmaj7
2022-09-26,2014,0.3937,0.388,6,-64.9209,1,0.90924,0.273569,0.608387,2.930075,1601,false,false,Speedy Lane,4,Midnight Serenade,C,melodic minor,B major
2022-07-04,2017,0.1246,0.229,3,-32.7588,1,0.13372,0.849526,0.0933,0.348178,2826,false,true,Quick Path,19,Midnight Serenade,A,pentatonic major,B minor
2023-06-13,2012,0.0672,0.655,19,-60.3018,0,0.46681,0.691745,0.156553,5.145637,3509,false,true,Swift Circuit,17,Wildfire Echoes,A,mixolydian major,B# minor
2023-09-17,2014,0.5759,0.843,18,-91.6952,0,0.23445,0.955232,0.395912,1.957229,2873,false,false,Quick Path,1,Electric Pulse,B,aeolian minor,Bmaj
2022-06-16,2015,0.3695,0.024,15,-59.7206,1,0.76775,0.67189,0.676925,6.042071,7239,false,false,Swift Circuit,10,Velvet Twilight,A,dorian minor,B# major
2022-12-06,2003,0.6318,0.188,14,-67.7014,0,0.04649,0.640011,0.229342,5.858327,9085,true,true,Quick Path,17,Wildfire Echoes,B,aeolian minor,Bb minor
2021-07-31,2012,0.1196,0.016,4,-47.7548,1,0.22897,0.673621,0.58716,8.446543,2942,false,true,Quick Path,14,Moonlit Melodies,C,harmonic minor,B# major
2021-05-23,2016,0.145,0.958,18,-22.9607,0,0.91371,0.562562,0.328122,1.208137,1757,false,false,Fast Track,19,Crystal Waters,B,mixolydian major,Bb minor
2022-09-27,2008,0.949,0.272,11,-37.914,1,0.85232,0.585839,0.997331,7.927708,18,true,false,Fast Track,1,Wildfire Echoes,B,dorian minor,Bb major
2023-07-11,2016,0.5095,0.203,10,-24.6108,0,0.3248,0.978269,0.24315,5.16291,75,false,false,Quick Path,20,Neon Nights,C,harmonic minor,Bb major
2022-02-02,2019,0.8343,0.772,15,-78.1677,1,0.94009,0.997438,0.870117,1.091376,7852,true,true,Rapid Runway,8,Velvet Twilight,C,lydian major,B# minor
2022-11-29,2020,0.4801,0.621,18,-6.9181,0,0.53305,0.426866,0.421274,2.292201,7722,false,false,Swift Circuit,15,Crystal Waters,D,mixolydian major,B minor
2023-05-09,2013,0.9661,0.641,4,-96.2554,0,0.21877,0.678073,0.692923,6.036559,3401,false,true,Fast Track,17,Starlight Symphony,A,mixolydian major,Bmin
2022-03-24,2016,0.664,0.662,11,-51.0625,1,0.46782,0.166391,0.613852,2.58457,4205,true,true,Quick Path,17,Golden Horizon,C,lydian major,Bmin
2023-04-25,2003,0.4337,0.882,10,-58.2892,0,0.05864,0.02258,0.792758,0.336903,3344,false,false,Speedy Lane,16,Velvet Twilight,A,mixolydian major,Bb major
2022-05-14,2008,0.2592,0.004,8,-11.9494,0,0.00473,0.81684,0.748146,6.803089,3687,false,true,Rapid Runway,1,Moonlit Melodies,C,harmonic minor,Bb major
2022-06-07,2018,0.92,0.563,1,-57.6264,0,0.61291,0.151523,0.001599,2.487028,6316,true,false,Fast Track,4,Neon Nights,D,lydian major,B# major
2021-11-05,2007,0.5024,0.467,8,-14.8507,0,0.18319,0.487114,0.798521,4.142754,3580,false,true,Fast Track,13,Neon Nights,C,pentatonic major,Bb major
2023-10-14,2012,0.2237,0.331,17,-16.7319,0,0.30381,0.530949,0.915729,7.507398,4661,true,true,Fast Track,10,Neon Nights,D,phrygian minor,Bm
2021-01-24,2004,0.8224,0.379,3,-35.9173,0,0.77258,0.833146,0.154157,5.411456,5875,true,true,Quick Path,17,Midnight Serenade,D,aeolian minor,Bb minor
2023-04-09,2016,0.4248,0.042,7,-21.7486,0,0.39334,0.94384,0.790809,1.431947,8231,true,true,Fast Track,15,Moonlit Melodies,D,melodic minor,B minor
2022-04-01,2009,0.8487,0.546,20,-71.6693,1,0.10051,0.064316,0.551927,7.115421,1940,false,false,Quick Path,12,Moonlit Melodies,A,harmonic minor,B# minor
2022-05-04,2015,0.1655,0.369,9,-60.9453,0,0.82965,0.653722,0.859134,7.90069,9761,true,false,Speedy Lane,11,Velvet Twilight,A,mixolydian major,B major
2021-01-29,2013,0.6122,0.002,3,-50.1275,0,0.23633,0.624176,0.015538,2.148974,2860,false,true,Quick Path,10,Midnight Serenade,A,aeolian minor,Bb minor
2022-07-08,2011,0.8682,0.877,16,-52.8362,0,0.06267,0.81873,0.108816,5.541574,3956,false,true,Fast Track,11,Crystal Waters,C,harmonic minor,B minor
2022-04-24,2017,0.9856,0.534,6,-66.0254,1,0.73733,0.712525,0.354771,8.21256,9801,false,true,Fast Track,4,Starlight Symphony,B,ionian major,Bmaj
2022-09-03,2015,0.6609,0.458,12,-19.178,0,0.36751,0.529603,0.489993,8.13404,7751,false,false,Quick Path,12,Wildfire Echoes,A,dorian minor,Bb major
2021-09-26,0,0.3393,0.192,13,-81.8832,0,0.59381,0.807957,0.514854,2.176996,9881,false,false,Quick Path,20,Velvet Twilight,B,phrygian minor,Bb major
